,x,y,In Circle
0,0.6875676129062188,0.38989930771627523,True
1,0.8360082265011561,0.4695101091057662,True
2,0.9983841828007662,0.07359777491662789,False
3,0.2765680458939904,0.2687546395191486,True
4,0.9592812192571555,0.7312034723693351,False
5,0.6184507254885842,0.9772329776231696,False
6,0.2938776446624254,0.7404518127319073,True
7,0.7919046449646283,0.8498377291983895,False
8,0.8049433206583227,0.7078623464888989,False
9,0.7232876673679884,0.7295025330066135,False
10,0.8374376995403401,0.29298440911178614,True
11,0.13978570161337955,0.7147663631034664,True
12,0.16291335843860533,0.8781889541113896,True
13,0.5616141823588313,0.9987627828923995,False
14,0.3841669972343421,0.6354879990761462,True
15,0.7657373967437355,0.9800980295294364,False
16,0.488133335746618,0.9890820786972211,False
17,0.4330515974122787,0.7974472320502597,True
18,0.7532735714890185,0.6415042344705879,True
19,0.5793306719154194,0.9159062293073923,False
20,0.4733070436172986,0.07606953740639744,True
21,0.16782618122657278,0.5148825794915752,True
22,0.8060529847568091,0.6820259686889218,False
23,0.8755531947001003,0.1624877266057031,True
24,0.09444168674759035,0.13626730492138384,True
25,0.677215161265554,0.05157881569338474,True
26,0.9150462908403083,0.6823504047836296,False
27,0.8282367137345449,0.4058748245529522,True
28,0.61722480990229,0.4543252452512475,True
29,0.4538560532365372,0.0567545256548142,True
30,0.4673630029513033,0.46852081030847037,True
31,0.6640103313597217,0.41407820535918993,True
32,0.029947317460236267,0.11310444433170141,True
33,0.46975043441837216,0.5566431239388647,True
34,0.8953104711250933,0.28924325182005495,True
35,0.7969551342418558,0.445173361768354,True
36,0.18042826275682045,0.8366298860334234,True
37,0.05695911956989608,0.9736407318116881,True
38,0.3152791157602033,0.11500307011421496,True
39,0.6801583763286221,0.9893671342240565,False
40,0.6010586332711774,0.8210077824817028,False
41,0.2788665623950298,0.2651217591115066,True
42,0.6347620516223116,0.37027877493088723,True
43,0.12008065513374444,0.3701441891618714,True
44,0.6379767563896875,0.8491122820605803,False
45,0.7920931122705863,0.21870384939586218,True
46,0.2700678388728859,0.05955240592313027,True
47,0.40978024019046744,0.40807145312899895,True
48,0.5496403811507674,0.188151836986152,True
49,0.5384304097352418,0.8274127942462332,True
50,0.25492441502854046,0.014972848982632958,True
51,0.06259870144107949,0.9071577132128281,True
52,0.901629069850807,0.2654802512309148,True
53,0.016367295122551417,0.7481743876215182,True
54,0.12714118921014705,0.8692365673189534,True
55,0.7151578268492542,0.44807809783719144,True
56,0.23583219556093937,0.20950873785141,True
57,0.49926324980120274,0.3713139868467127,True
58,0.3004935553095315,0.7487567302237845,True
59,0.7666746395015771,0.8492476121692476,False
60,0.1166397674119638,0.6689516294324762,True
61,0.04235684841142506,0.12039186489135467,True
62,0.8839238393734797,0.7287458912363635,False
63,0.6094078905695454,0.9789171259906703,False
64,0.4893287618249075,0.410971936061888,True
65,0.08852250193659295,0.5740812955868516,True
66,0.6322343893518403,0.6237713529934319,True
67,0.6578583862611399,0.5515166489019029,True
68,0.11820269861926636,0.20266171233548091,True
69,0.3800721967436578,0.964989300588852,False
70,0.6240339134095452,0.8671945554427435,False
71,0.07221235970728801,0.4375071452236301,True
72,0.8575259142461044,0.34062992973601414,True
73,0.1837730030256567,0.10707285072456219,True
74,0.08806855389829027,0.04778294485662182,True
75,0.022445408919631316,0.9011671403194075,True
76,0.6402032052050348,0.15269590265371125,True
77,0.40561091932474114,0.24704437173852378,True
78,0.017369963895082274,0.021941883360217185,True
79,0.3994445239296939,0.16684003216502974,True
80,0.10734250574814796,0.22819366506322547,True
81,0.6458550949342008,0.5792197773402813,True
82,0.04999994971524502,0.9484601089857717,True
83,0.8374276159586711,0.3221005541161007,True
84,0.633163832000738,0.5381921324126446,True
85,0.5104280454153666,0.6486155163043877,True
86,0.448742266703241,0.812272310549169,True
87,0.9183923939753262,0.08504364586471602,True
88,0.35454125536447356,0.31137964707811727,True
89,0.8048717106675858,0.8238984128796327,False
90,0.718559863153614,0.05430439577660007,True
91,0.14787560243630105,0.432583784491566,True
92,0.9829322784330803,0.49146426786327524,False
93,0.5929376149862188,0.8858662497345176,False
94,0.20845002420919856,0.48866128117068863,True
95,0.6737465992383073,0.13216037145341797,True
96,0.9524728275206621,0.7407620565133324,False
97,0.5806148372175791,0.8611461700019877,False
98,0.6793754889114925,0.9815622337336355,False
99,0.8920360258454587,0.39636982206207705,True
100,0.5703542857766725,0.19108066091159703,True
101,0.5188284186706343,0.003287588776839323,True
102,0.13718944592899684,0.4630252298482629,True
103,0.8011070724780701,0.08086683316231702,True
104,0.15758285260890736,0.012894818568135902,True
105,0.01916278848878794,0.996483749285933,True
106,0.9476273297740826,0.9594735333485175,False
107,0.1245167275679121,0.15251374694105047,True
108,0.019206280864308867,0.885600279401163,True
109,0.4205577488607436,0.07383843700855952,True
110,0.5110458367749233,0.3018595611876368,True
111,0.33358311349898506,0.2583776286527881,True
112,0.6441019894650001,0.3096209015996493,True
113,0.9914899264462358,0.7135920954305499,False
114,0.20458128357806338,0.1573708257640265,True
115,0.7165588679772317,0.18619418831366297,True
116,0.9125170309185797,0.35973950094901386,True
117,0.3727454562255431,0.9826266544226179,False
118,0.5969932633696249,0.15309798303226085,True
119,0.31619494931888137,0.8840739085664411,True
120,0.7503147900723971,0.5491711765163226,True
121,0.9867553013445635,0.9457556855184905,False
122,0.9579435543019013,0.04910215663806161,True
123,0.347411086186424,0.9936194809457161,False
124,0.1370977685155731,0.1555369811591354,True
125,0.2921702959026702,0.28410803808373175,True
126,0.20960167840822108,0.6418186189436742,True
127,0.7311013585720195,0.1497893707058554,True
128,0.7843232309908944,0.05877587883600033,True
129,0.293658274835759,0.27550590554028265,True
130,0.32153294085271233,0.9992882810356439,False
131,0.053443275772217524,0.19188981705901487,True
