,x,y,In Circle
0,0.6872201601806468,0.21590836408084746,True
1,0.5899578169487744,0.2318412096676261,True
2,0.8788383163602503,0.1891416872405266,True
3,0.9368722497381035,0.1959379541190428,True
4,0.903758441334639,0.2640246559993151,True
5,0.28187108028853947,0.6164950680321195,True
6,0.345599366614485,0.8674371625113887,True
7,0.06803871406534034,0.01476833339432071,True
8,0.3538769675006588,0.2935482803223741,True
9,0.4796892518269621,0.8729345301486943,True
10,0.7616540562982071,0.5409186519570539,True
11,0.9861627403993467,0.7192643685025882,False
12,0.09699143803528398,0.5574594437610314,True
13,0.03595106974124318,0.5778119723356047,True
14,0.6393299438198214,0.07842480077050518,True
15,0.799136374846021,0.8468438509802616,False
16,0.11911693101554166,0.016328425911750988,True
17,0.7883751400573797,0.24108491773139062,True
18,0.6486209895995764,0.05960084475845262,True
19,0.5784072185374028,0.1345997597328995,True
20,0.12093798136862433,0.2844821111084459,True
21,0.37897448800515143,0.6938519903307013,True
22,0.3009195018701649,0.7160982193912052,True
23,0.10441841739129021,0.4708321389115866,True
24,0.44098744118539834,0.6120824989151674,True
25,0.9492212699719653,0.2666125087492567,True
26,0.12460345442893439,0.2859416507425113,True
27,0.10501260245604238,0.7730643221213853,True
28,0.6956118785037713,0.5686811555992298,True
29,0.13225266490761667,0.14477149351220686,True
30,0.04747706862050438,0.130474745089315,True
31,0.05592496394764912,0.6179510890147298,True
32,0.46091787521314653,0.15417002198265362,True
33,0.6712768948193342,0.23779948188819755,True
34,0.5691852296170379,0.31594896121073157,True
35,0.41066698268716983,0.2074508681731212,True
36,0.938431018015179,0.1888341043437649,True
37,0.3513430752533534,0.19010691634582333,True
38,0.3677965796853394,0.16860386995372245,True
39,0.9344133055464534,0.9417992866382349,False
40,0.6582998098542133,0.409400904870987,True
41,0.04241792420754176,0.27846247629185006,True
42,0.7362607306511474,0.4027358995072742,True
43,0.26400142922333536,0.8416013284593644,True
44,0.2906351642840337,0.19427788009590108,True
45,0.8420903229618181,0.1533454787953027,True
46,0.09268611767512236,0.30451142357504035,True
47,0.48659111944404143,0.19078486577188836,True
48,0.3446952396466241,0.8661784714629456,True
49,0.36342832673650505,0.538451378346513,True
50,0.3890602215724136,0.1586701257220865,True
51,0.538860945893652,0.6074226631666232,True
52,0.387706290490055,0.7102365392659943,True
53,0.9493993096213859,0.5547229659031988,False
54,0.17966417246220268,0.12431049696565966,True
55,0.37699824590107633,0.5090785908413834,True
56,0.05931740014324949,0.0010193641158571243,True
57,0.5047515433229907,0.9180372033878593,False
58,0.9769527983265052,0.04213111045362716,True
59,0.004321937714007129,0.19210828712771932,True
60,0.6517839960822669,0.3858851644764524,True
61,0.1646987957111723,0.33388203685678486,True
62,0.2744307676550425,0.4063703585819216,True
63,0.15393943405393795,0.544671301237022,True
64,0.27764845292072127,0.0032953469900700583,True
65,0.5401988630339116,0.5042778179074593,True
66,0.8624408661778226,0.1503266393547037,True
67,0.906096677028048,0.44546375331038945,False
68,0.2964983465575709,0.5786634337930467,True
69,0.14520159255215315,0.988087600767809,True
70,0.2152045804563052,0.6990700472673969,True
71,0.09422179678971154,0.4742325709698957,True
72,0.3809923284848513,0.8096556589494831,True
73,0.918999413526807,0.11837896130957093,True
74,0.4256866832895736,0.02332363244488167,True
75,0.693491805845438,0.8033033223260073,False
76,0.7845161237680052,0.10944509493295651,True
77,0.5825146394882945,0.5024674262860841,True
78,0.34566504960534716,0.21943072190293977,True
79,0.7182887883847731,0.7460088418067082,False
80,0.33910534288970906,0.6184014429840314,True
81,0.3806461371847689,0.9681578753356151,False
82,0.10307862822678071,0.2892231493912838,True
83,0.4048612528418776,0.6562866287042709,True
84,0.10932015560379094,0.5547504970726345,True
85,0.9627360999339933,0.29445260589831823,False
86,0.8602762279273006,0.1734343621261183,True
87,0.032412530783122895,0.725946538245513,True
88,0.4566052532763455,0.7579987162954587,True
89,0.45408930978559814,0.1256044476265067,True
90,0.3837622001643738,0.26703048005989927,True
91,0.7745938468329908,0.7455026952091476,False
92,0.19850934006536725,0.35137471601830317,True
93,0.46958795188761016,0.8625442824407052,True
94,0.8107402693345287,0.09409934890869343,True
95,0.08569094208142591,0.26840208275793775,True
96,0.8785551028176258,0.8528314966823793,False
97,0.7097690797056336,0.4832007270501609,True
98,0.8487918649562752,0.5276028116936043,True
99,0.8251716448552542,0.23775463561369126,True
100,0.24670832210720572,0.5393414700391803,True
101,0.6051987105875344,0.2910783617219369,True
102,0.7459794198636907,0.15198621958478065,True
103,0.7924525762735211,0.4869585397832512,True
104,0.5859567635692846,0.29140429612593755,True
105,0.5002786179677621,0.35113535127304296,True
106,0.058167887085476266,0.006338258880350667,True
107,0.05683427007541453,0.8221030378438813,True
108,0.8416303303103667,0.7081030201415758,False
109,0.7691319020064269,0.8431062449560293,False
110,0.5784062437836582,0.9989232196652832,False
111,0.9216245280738958,0.09168805862394513,True
112,0.8335511494157016,0.5505376738793655,True
113,0.5571643703253175,0.7315624569695173,True
114,0.8413599362976795,0.7258676595810146,False
115,0.5081665885653049,0.40199784285932627,True
116,0.037583075484603046,0.6415874477170581,True
117,0.8418140715798421,0.5595963248717105,False
118,0.7151482112783436,0.8044205251128551,False
119,0.4580311726682824,0.122229119406013,True
120,0.13431345820176255,0.1535612091495845,True
121,0.43300837858694663,0.7801214007068394,True
122,0.19704485014435535,0.6385052632032786,True
123,0.5896108406381783,0.8473629592822202,False
124,0.3568056606049044,0.18842169835621847,True
125,0.695506528819407,0.5583629340568391,True
126,0.6205606098928401,0.6600175461279184,True
127,0.38232370808448635,0.47124309813427145,True
128,0.6362997383279679,0.38017123138086995,True
129,0.5145091354705216,0.041310668513642845,True
130,0.13242543901683623,0.4391011470028411,True
131,0.680558233978229,0.16493480099870295,True
132,0.8407644826511202,0.7736639301780971,False
133,0.7847903407878398,0.5757399074313498,True
134,0.35407725452122585,0.0030607861087003085,True
135,0.893961783182117,0.9057904648877908,False
136,0.9519438104536737,0.5524884483336107,False
137,0.6937859080770683,0.7972630944907355,False
138,0.8781583752697494,0.7328781760669509,False
139,0.2692852756920945,0.1725706333098519,True
140,0.4122006260366008,0.684577339760777,True
141,0.3294695239135159,0.3015764933745997,True
142,0.627111901122252,0.7271013716998033,True
143,0.8191117200790554,0.2584089074652084,True
144,0.5802661023436482,0.7766090218346442,True
145,0.09073957095490348,0.7813985762066454,True
146,0.6949437043395312,0.3888017189394475,True
147,0.5283601766327782,0.4948730604449446,True
148,0.44719249264833016,0.5830742539123028,True
149,0.8854575565930358,0.8613419022689038,False
150,0.3916806810225876,0.9322416240726659,False
151,0.4763749487010194,0.06683155694738507,True
152,0.6419627212890776,0.17292814183359884,True
153,0.6332740278210602,0.20847797449731464,True
154,0.3971433639159968,0.36508592462244915,True
155,0.5713256178406334,0.5430020429401495,True
156,0.3544003359704414,0.3413995832442642,True
157,0.5461571610983404,0.987813316372982,False
158,0.6373426359365563,0.9296757449749165,False
159,0.38454027466961227,0.31613264432022015,True
160,0.7819148936368389,0.017549349330276853,True
161,0.2282418357744348,0.9146653960949095,True
162,0.37668132203470617,0.7700828740611435,True
163,0.14928003327237782,0.020121360989428738,True
164,0.5743853303465182,0.8410222434215955,False
165,0.4385910474646074,0.30288086633120637,True
166,0.9936812702336859,0.5421339324066176,False
167,0.06438829725049433,0.5562606543238034,True
168,0.1431112109540147,0.10283415828765008,True
169,0.5431211533021414,0.8148784972849126,True
170,0.13399243971594266,0.6797107855231669,True
171,0.31541181320679634,0.9053215342147909,True
172,0.3203411895032009,0.41560070781148106,True
173,0.6995108640856326,0.6780763587123572,True
174,0.3145208023700298,0.2976741124491138,True
175,0.7982261238305518,0.08110625674423533,True
176,0.3444763014643355,0.5470081859739642,True
177,0.7884614426753322,0.8678020045140176,False
178,0.7190130162928738,0.15779205484891923,True
179,0.19864181479368248,0.8460465605809192,True
180,0.11554309807554997,0.6634391970604764,True
181,0.11709524414703765,0.8570351203593145,True
182,0.2124251209790543,0.47148119345772344,True
183,0.14749821204854863,0.6329632654838087,True
184,0.7759011648133276,0.7846921991877027,False
185,0.05613330360409119,0.7646856176530358,True
186,0.904431330963231,0.5786096453781323,False
187,0.6577172099937596,0.2417167036384298,True
188,0.8114397435758878,0.4952789460254148,True
189,0.7831279454319504,0.6450649795765749,False
190,0.9775598207937652,0.3068278665312755,False
191,0.3517173396311145,0.5810526367552408,True
192,0.8543447399005355,0.024855445762923645,True
193,0.7307326864145807,0.27442882910559485,True
194,0.47197487529472026,0.5458262984734538,True
195,0.973206869606041,0.9282514294534764,False
196,0.12645065153908497,0.08418190695845451,True
197,0.39061416413190564,0.6007065441308417,True
198,0.3884366713989559,0.0736548635371912,True
199,0.4214058440635028,0.7788101085221265,True
200,0.02573549574262224,0.07164817271614965,True
201,0.7491917953923104,0.002644497017619485,True
202,0.151848066203515,0.575329349387047,True
203,0.6444099551413119,0.17928271435371146,True
204,0.38549034666929793,0.5536368626967504,True
205,0.5930287590520218,0.15021625537856587,True
206,0.08274067516952399,0.8413222183363791,True
207,0.05092496292749937,0.7701579562897036,True
208,0.1608476726746666,0.07984835483957908,True
209,0.11869741728334404,0.5494932490704247,True
210,0.2575138449157631,0.5512377770771096,True
211,0.8284677369417592,0.7253481436477583,False
212,0.12924994663965372,0.0270427406188799,True
213,0.7229350299919792,0.8803147813611473,False
214,0.4587909949627219,0.6988193569821307,True
215,0.6996319547591766,0.07752441709670643,True
216,0.19875904908056286,0.07034417445235008,True
217,0.24763403534929207,0.6943473800422835,True
218,0.017380873924789597,0.013260601833446128,True
219,0.015503038683330694,0.921384033455361,True
220,0.3693009310796972,0.40641637134828634,True
221,0.20726665264146438,0.6761731678952495,True
222,0.2445215136358725,0.5038144553711702,True
223,0.21574108146649063,0.5944977417761712,True
224,0.864015128648739,0.910162165568016,False
225,0.11854178778315905,0.6512671622274673,True
226,0.5506457491370156,0.3461671144366997,True
227,0.5757862080282566,0.8954897809464862,False
228,0.7066423176361631,0.10242894463968488,True
229,0.9817916368665436,0.6425624715144236,False
230,0.04211982414626869,0.27406668809559875,True
231,0.4012119503724615,0.7224723231549104,True
232,0.35204176870355,0.9462634756394034,False
233,0.3474580478119347,0.08713604480546389,True
234,0.05955851080247787,0.6051576193746597,True
235,0.1609316157334767,0.5249899003216222,True
236,0.8998389188835444,0.5093724998499654,False
237,0.06705208723822742,0.31008144380510727,True
238,0.9186178866594762,0.9991658505823874,False
239,0.17552966573697204,0.21656941161139254,True
240,0.5205246519474369,0.16058043926787224,True
241,0.8247383135629751,0.7776836610163514,False
242,0.5675557541941073,0.26427357077239544,True
243,0.6761338425099643,0.3218057824469085,True
244,0.7147283881089909,0.4431483642804531,True
245,0.9146182026262762,0.33495211663154834,True
246,0.516996555376373,0.29918483691767284,True
247,0.5613424794177342,0.13981963057117264,True
248,0.8212213263540443,0.4558314418790279,True
249,0.17962170578349523,0.6240675707379303,True
250,0.3262468093833386,0.29468020166899167,True
251,0.2379547460759912,0.07782709588254355,True
252,0.5128094657453526,0.2760391534239809,True
253,0.5230467375133648,0.4675107131169933,True
254,0.11965596570133818,0.4179565347638149,True
255,0.3899785922169412,0.6293834054289572,True
256,0.9504987501073903,0.9831837260011087,False
257,0.6435875835982017,0.3448108166252608,True
258,0.8672391222086171,0.5284427196765725,False
259,0.2330253852718167,0.8227084961325165,True
260,0.002780270229343018,0.5823751747984949,True
261,0.6855704531802528,0.08951930800373797,True
262,0.05237401751816517,0.5752756151921606,True
263,0.5558824745810005,0.7148218041358598,True
264,0.5873022061699504,0.4340819819719849,True
265,0.15747248223455568,0.25848709219386845,True
266,0.5952392565072675,0.6294168701288205,True
267,0.7087277978764377,0.49550672960739706,True
268,0.01119450836409075,0.11392701136816641,True
269,0.023870495208136666,0.083838688604287,True
270,0.25846523416203904,0.3861156798306281,True
271,0.15984291268970807,0.852538040887321,True
272,0.18483420404319018,0.813937290558118,True
273,0.937910630411908,0.8663428683185349,False
274,0.8365707290047384,0.43851494415738257,True
275,0.896169359993915,0.6195157374016184,False
276,0.8481081127117078,0.17509453205424286,True
277,0.8797864789648079,0.9589237785563275,False
278,0.20929296801995645,0.2663687402156588,True
279,0.06235146412355308,0.5433516798784055,True
280,0.14228956220622713,0.22480061736766888,True
281,0.8597328687007634,0.36544560861613307,True
282,0.6471883640725081,0.06879928978210825,True
283,0.8084952359813643,0.7381874398530627,False
284,0.5883350712815795,0.4126442477248544,True
285,0.8847890302812389,0.7789952116443507,False
286,0.3608063731932212,0.5327675064511411,True
287,0.133464554846231,0.4394361515576334,True
288,0.7681191330072695,0.729258320503574,False
289,0.6970114196543149,0.8951915237770731,False
290,0.6084614237166032,0.3863325376188821,True
291,0.89696120199483,0.48612036051573493,False
292,0.5990704164916071,0.7133459961544659,True
293,0.43516336665531963,0.15265643174132448,True
294,0.22232842114001916,0.9630791581861348,True
295,0.5230973296299312,0.758148867038861,True
296,0.9662486762698814,0.6051291843904817,False
297,0.4848811960509505,0.30434831478362145,True
298,0.42002621972989274,0.30297993687973057,True
299,0.6880882848664012,0.46891922686214194,True
300,0.8584909829217048,0.07045177329565111,True
301,0.43198955295921704,0.9143693891411787,False
302,0.24123233482855444,0.7680921395309185,True
303,0.6284188291144526,0.7105705343783217,True
304,0.8937147640449734,0.7252179259719661,False
305,0.6994977299632892,0.13337875951889178,True
306,0.20260430134914031,0.34217651369779445,True
307,0.43056260417737735,0.7808311862290774,True
308,0.8802012569535066,0.4419605429840413,True
309,0.7219467593677911,0.7851923418744676,False
310,0.16470594359473056,0.5688012979101065,True
311,0.3180728910735816,0.11453528221031006,True
312,0.7121284797358719,0.6994189976708605,True
313,0.36274314891077775,0.2394143249083155,True
314,0.5829416908307614,0.5675871884274072,True
315,0.5886380779837291,0.5980623704702681,True
316,0.34692095805864864,0.1614448548055235,True
317,0.45620655775243213,0.2595826197004417,True
318,0.7583036275398257,0.8081513977476243,False
319,0.4801562436337593,0.4591076203849842,True
320,0.4733639561111883,0.3650658653659854,True
321,0.13388080972826655,0.3246617790005456,True
322,0.14344270030067918,0.2849020296729774,True
323,0.2728942788490375,0.6088864993391593,True
324,0.6044183248029944,0.06104784384475115,True
325,0.31333668145649174,0.3332064116095005,True
326,0.6742013292230841,0.28659516825437503,True
327,0.05256454694147472,0.7312244938861989,True
328,0.9734327071358425,0.15088720115828258,True
329,0.18400395145523474,0.7524493653402298,True
330,0.9325451260455089,0.02018822134559395,True
331,0.28996013701871914,0.5279518648913034,True
332,0.33371410553700487,0.7135225018341376,True
333,0.4981995335749151,0.5662935038323549,True
334,0.8096502656765767,0.9389156996070224,False
335,0.5765160447042562,0.2386262713373709,True
336,0.037744172166289336,0.724932247753927,True
337,0.5741923916504916,0.1295818144357307,True
338,0.3110637210936279,0.4375655998298308,True
339,0.35296368669713607,0.8431177042155166,True
340,0.3198959971982689,0.9962194727992258,False
341,0.34457863657884946,0.183379281687567,True
342,0.22434442414165456,0.900767210853793,True
343,0.2609420082849463,0.6775623018769048,True
344,0.11790906591337691,0.12367113630169191,True
345,0.5838100514412492,0.43166757818723267,True
346,0.1762807993751746,0.9595959163177293,True
347,0.6432375333858382,0.9411929453197612,False
348,0.46757317857376324,0.20568604412581237,True
349,0.6110949350407935,0.5467688238257692,True
350,0.9942475505603511,0.8298932517158498,False
351,0.6780389656307848,0.3271476127998466,True
352,0.9938107285269524,0.7962728656546052,False
353,0.7939807262074876,0.09510797298413798,True
354,0.18741004403109696,0.10406746757663232,True
355,0.10666357645357749,0.9521328904562928,True
356,0.8225295652533339,0.1675423597629806,True
357,0.44076642569436275,0.5658184092687129,True
358,0.669438387935729,0.6966253446907382,True
359,0.19145636279025002,0.33769295931293186,True
360,0.06537037846209381,0.210370071518996,True
361,0.43644273812192313,0.5726843438147825,True
362,0.9898597093642526,0.4384446822140883,False
363,0.06241079806212413,0.18981394684169584,True
364,0.8721332874189366,0.39065317173803227,True
365,0.4858728156116524,0.07468900973252324,True
366,0.03135196762221093,0.2824180136756441,True
367,0.8579639659110452,0.5573725610524307,False
368,0.2291360526860421,0.37049714008472123,True
369,0.6264729131507797,0.6602892205054673,True
370,0.22680947364165815,0.26146732516192184,True
371,0.16383621689464845,0.5632541137463194,True
372,0.2445830679847245,0.24161954778558326,True
373,0.2650804839539449,0.3535545911575644,True
374,0.4300359308661512,0.040034453880304355,True
375,0.3376127144093415,0.7019031540478915,True
376,0.9073534567535262,0.8674748005244338,False
377,0.8248458865291511,0.8580912738477051,False
378,0.873483211828036,0.3657258398954458,True
379,0.6051052874694944,0.29102760646781733,True
380,0.043309116047372864,0.588895430049661,True
381,0.8674105533824243,0.2604417296060987,True
382,0.24331935682172656,0.9850778291090659,False
383,0.9710927550576818,0.924075692901021,False
384,0.2237672812407573,0.828065312818918,True
385,0.14402737306387403,0.15979364476527014,True
386,0.2602335592872065,0.3883355864172193,True
387,0.1078734963163962,0.3477514275959104,True
388,0.6439187440242736,0.5645561909484125,True
389,0.9777596654525007,0.5405623361281883,False
390,0.6125184506367158,0.06519141325902822,True
391,0.7873767123863875,0.7029996528443219,False
392,0.624216345175206,0.7447100879180163,True
393,0.868615315402422,0.6944908527832221,False
394,0.32133287188654924,0.8466473193856306,True
395,0.8464571715858802,0.34800985052938704,True
396,0.3700063284071291,0.9465091844366353,False
397,0.17088607110774467,0.7972007844686078,True
398,0.906004888640962,0.433459050057701,False
399,0.3184966975869733,0.5768176937348045,True
400,0.5511254597796114,0.6064808989086605,True
401,0.8001586313756055,0.4345856980945424,True
402,0.41813321343042564,0.4677611244610075,True
403,0.9279458815729307,0.592964967575852,False
404,0.7269022050544517,0.9770151480211571,False
405,0.24500547461606514,0.8402037954030085,True
406,0.8575567853279104,0.21888076871315143,True
407,0.7669226139199133,0.2557628083739403,True
408,0.9513454163871533,0.7953688080144414,False
409,0.6883875806422286,0.2321751587956421,True
410,0.255951898123988,0.02857805369289035,True
411,0.6985681367894936,0.3986476461880579,True
412,0.37091147834217764,0.8034371356665977,True
413,0.21601060290466567,0.11684540165374491,True
414,0.8033453647611949,0.364039062362457,True
415,0.267494466984845,0.11907872559103305,True
416,0.3451799533909886,0.4799583589816311,True
417,0.9248317733640458,0.702530495936698,False
418,0.640723881164096,0.7896798830426276,False
419,0.45464506256137716,0.07922854705635474,True
420,0.5199951799449407,0.4060746802272647,True
421,0.3284751557308413,0.7988017917526954,True
422,0.2830509104601423,0.017394156964603336,True
423,0.9871972220115954,0.6510818378089982,False
424,0.069214581520188,0.4762507573051017,True
425,0.5738963769193651,0.27390335733990345,True
426,0.2205341732140278,0.0024997672381116276,True
427,0.3040846085780624,0.9855404486434949,False
428,0.41981147903618454,0.206170230250727,True
429,0.5826494011835416,0.9017618463009325,False
430,0.13987064226588353,0.024301329885166423,True
431,0.19726012828848716,0.6159917762758198,True
432,0.26685935718001286,0.17225636295908597,True
433,0.29712225027387207,0.12482698532904457,True
434,0.8645472971787018,0.13075498472811198,True
435,0.5414306758082978,0.09850208147929818,True
436,0.7746820662917663,0.6531475415362095,False
437,0.8115412920752982,0.4853543080330298,True
438,0.8519000624653883,0.27727842748700526,True
439,0.3200739266469381,0.9852393291197108,False
440,0.5869350540340754,0.4438990684773334,True
441,0.6017141915452653,0.6972170797468823,True
442,0.46339230434506995,0.8115396594425026,True
443,0.25087728684611366,0.7605272424708206,True
444,0.6589353408660525,0.5782474560464983,True
445,0.11216454915420793,0.29980777982903883,True
446,0.2966092531207477,0.5405045070502709,True
447,0.2758905507446966,0.8906258037039496,True
448,0.9879989327230544,0.06739201120094529,True
449,0.08368573201107188,0.4657004740361277,True
450,0.6946877944290769,0.1455208877894495,True
451,0.24943793363605804,0.1926676551051102,True
452,0.3789543793514155,0.6204451103195308,True
453,0.3932133686431625,0.85816439330133,True
454,0.14693042890049868,0.5093398850361862,True
455,0.278208540469445,0.7583008690066712,True
456,0.16833854746685573,0.5541083707045615,True
457,0.5379827726122604,0.29573290642835204,True
458,0.15937081181258572,0.1642434041249985,True
459,0.32562858349880597,0.021645987258308907,True
460,0.18255207902778137,0.7957766691953346,True
461,0.827060315723633,0.712581095074508,False
462,0.11713521054330844,0.7346778673071169,True
463,0.187700345415733,0.27086961259835707,True
464,0.939363220731963,0.9646985915103002,False
